http://www.bdg.ibge.gov.br/bdg/pdf/relatorio.asp?L1=;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
Região;Unidade da Federação (UF);Latitude;Longitude
SUDESTE;SP;-21,2351641;-48,2863848
SUDESTE;SP;-20,7846569;-49,3581848
SUDESTE;SP;-21,7549189;-48,9927658
SUDESTE;SP;-20,2524603;-50,1835142
SUDESTE;SP;-23,2134838;-45,8605936
SUDESTE;SP;-23,2127667;-45,8596980
SUDESTE;SP;-23,2225809;-45,8654884
SUDESTE;SP;-23,2343860;-45,8537701
SUDESTE;SP;-23,2257690;-45,8631307
SUDESTE;SP;-23,2193792;-45,8721470
SUDESTE;SP;-20,1543701;-47,2869208
SUDESTE;SP;-20,2613997;-47,3674521
SUDESTE;SP;-22,6869607;-44,9842878
SUDESTE;SP;-23,5293356;-48,0098634
SUDESTE;SP;-24,4421562;-47,7829551
SUDESTE;SP;-22,8047918;-48,4274363
SUDESTE;SP;-20,2417955;-47,3102734
SUDESTE;SP;-20,2445144;-47,2713686
SUDESTE;SP;-22,6754365;-45,0007562
SUDESTE;SP;-25,0202393;-47,9249685
SUDESTE;SP;-21,5963944;-50,6014286
SUDESTE;SP;-22,6799845;-44,9911428
SUDESTE;SP;-22,6916829;-44,9908086
SUDESTE;SP;-22,6872269;-44,9851633
SUDESTE;SP;-22,6867011;-44,9847929
SUDESTE;SP;-22,6873705;-44,9857946
SUDESTE;SP;-20,0210633;-47,4357342
SUDESTE;SP;-20,0356026;-48,2229336
SUDESTE;SP;-20,2716257;-47,4545204
SUDESTE;SP;-20,6252754;-49,3528561
SUDESTE;SP;-22,9381794;-48,3927779
SUDESTE;SP;-22,9355632;-48,3593177
SUDESTE;SP;-21,8069298;-48,8385048
SUDESTE;SP;-21,9392862;-48,8011150
SUDESTE;SP;-20,2719653;-47,4553697
SUDESTE;SP;-20,5831466;-48,5974632
SUDESTE;SP;-21,5250232;-50,5516377
SUDESTE;SP;-21,3975655;-50,4833494
SUDESTE;SP;-21,3387062;-50,3999975
SUDESTE;SP;-21,2203796;-50,3029280
SUDESTE;SP;-21,0569952;-50,2009530
SUDESTE;SP;-22,1199909;-51,4089639
SUDESTE;SP;-22,1281713;-51,4281761
SUDESTE;SP;-22,1189359;-51,4084312
SUDESTE;SP;-22,1200227;-51,4075957
SUDESTE;SP;-22,1253460;-51,4027152
SUDESTE;SP;-21,4375693;-47,0096851
SUDESTE;SP;-22,6827554;-44,3220917
SUDESTE;SP;-21,1854098;-49,5830830
SUDESTE;SP;-21,0313645;-49,6469204
SUDESTE;SP;-22,1199047;-51,4085340
SUDESTE;SP;-21,2410525;-48,2866494
SUDESTE;SP;-23,2134535;-45,8608179
SUDESTE;SP;-21,7916176;-50,7968389
SUDESTE;SP;-21,8583693;-50,6893384
SUDESTE;SP;-22,0105322;-47,4127514
SUDESTE;SP;-21,6891248;-48,0824053
SUDESTE;SP;-22,2869041;-48,0025087
SUDESTE;SP;-22,0373858;-47,8363162
SUDESTE;SP;-22,3183631;-47,6587027
SUDESTE;SP;-21,8603153;-47,5211140
SUDESTE;SP;-22,4744208;-47,1330459
SUDESTE;SP;-22,2946693;-47,3931139
SUDESTE;SP;-23,7062876;-48,4848289
SUDESTE;SP;-22,8967123;-47,1882946
SUDESTE;SP;-24,3186943;-48,6182685
SUDESTE;SP;-24,7381318;-48,5133333
SUDESTE;SP;-23,7791010;-47,5101311
SUDESTE;SP;-24,3595544;-47,6868589
SUDESTE;SP;-20,6093896;-50,8098135
SUDESTE;SP;-20,7841318;-51,2115932
SUDESTE;SP;-21,3808357;-51,6781356
SUDESTE;SP;-21,8945322;-51,8383588
SUDESTE;SP;-21,4853677;-51,7418370
SUDESTE;SP;-22,5252621;-50,2887221
SUDESTE;SP;-22,2653858;-49,9960893
SUDESTE;SP;-22,2852398;-49,4915072
SUDESTE;SP;-22,6215843;-49,3827390
SUDESTE;SP;-22,8828887;-48,7578013
SUDESTE;SP;-21,2659502;-47,8181379
SUDESTE;SP;-20,2449437;-47,8743244
SUDESTE;SP;-23,7562526;-45,8774278
SUDESTE;SP;-23,6672488;-45,4364118
SUDESTE;SP;-24,0315672;-46,3993456
SUDESTE;SP;-24,2812211;-47,2247038
SUDESTE;SP;-24,2225386;-47,9270063
SUDESTE;SP;-23,0394185;-47,8975980
SUL;PR;-25,4555288;-49,2374304
SUL;PR;-25,4483686;-49,2309548
SUL;PR;-25,4521318;-49,7136358
SUL;PR;-25,4522587;-49,2359361
SUL;PR;-25,4540867;-49,2367715
SUL;PR;-25,5791022;-54,5591295
SUL;PR;-23,0927217;-52,4412033
SUL;PR;-24,7530239;-51,7761673
SUL;PR;-22,9354305;-52,1400965
SUL;PR;-22,6963865;-51,7919334
SUL;PR;-24,7249367;-49,9863699
SUL;PR;-24,0153659;-51,0917001
SUL;PR;-24,2556929;-49,7132373
SUL;PR;-23,2464698;-50,7269278
SUL;PR;-24,0808160;-54,1870607
SUL;PR;-23,8749019;-53,8909314
SUL;PR;-23,3961134;-53,6222441
SUL;PR;-22,7375937;-52,9735705
SUL;PR;-23,0226641;-52,4950248
SUL;PR;-23,1933283;-51,8884273
SUL;PR;-23,3276676;-51,5437650
SUL;PR;-23,3143239;-51,3653151
SUL;PR;-23,4107314;-51,4356370
SUL;PR;-23,6620747;-51,6917918
SUL;PR;-24,0999335;-51,6498157
SUL;PR;-23,6882243;-49,8335201
SUL;PR;-23,8896361;-50,2722059
SUL;PR;-24,1700992;-49,7982672
SUL;PR;-24,9741911;-54,3917991
SUL;PR;-24,4888138;-52,8938454
SUL;PR;-24,0962411;-52,6232107
SUL;PR;-25,0019778;-53,5021462
SUL;PR;-25,1091331;-52,8558666
SUL;PR;-25,5220336;-51,5398838
SUL;PR;-25,1790674;-50,6561420
SUL;PR;-25,2185833;-50,0563493
SUL;PR;-25,6342143;-49,8312629
SUL;PR;-26,2173672;-51,5172326
SUL;PR;-24,6651829;-50,6833077
SUL;PR;-25,1113018;-48,7648235
SUL;PR;-25,6973313;-48,4759079
SUL;PR;-24,0036400;-50,4464865
SUL;PR;-23,5312014;-50,1197177
SUL;PR;-25,2265814;-50,5992965
SUL;PR;-24,5665493;-51,3375284
SUL;PR;-23,7223914;-52,1800140
SUL;PR;-23,7893704;-53,0603096
SUL;PR;-24,5570774;-52,9985344
SUL;PR;-24,3755293;-53,8350235
SUL;PR;-25,1499081;-53,8439080
SUL;PR;-25,7498442;-53,0535789
SUL;PR;-26,2665338;-52,7826059
SUL;PR;-25,4258255;-52,0179865
SUL;PR;-25,6969978;-51,6599773
SUL;RS;-30,0740424;-51,1197648
SUL;RS;-30,0731809;-51,1197747
SUL;RS;-29,8343847;-55,6858042
SUL;RS;-30,8582436;-55,5020138
SUL;RS;-30,3812448;-56,3970780
SUL;RS;-30,1779067;-56,0547412
SUL;RS;-30,2415909;-54,9508785
SUL;RS;-29,6663734;-54,6727409
SUL;RS;-29,6953655;-53,7750871
SUL;RS;-29,7108457;-53,7168047
SUL;RS;-32,2491159;-53,5536770
SUL;RS;-33,7012836;-53,4210334
SUL;RS;-31,8137886;-54,1567500
SUL;RS;-28,3783195;-54,2837667
SUL;RS;-28,0563437;-51,1297603
SUL;RS;-28,7376917;-51,0932345
SUL;RS;-27,8145386;-53,0392795
SUL;RS;-28,6356413;-53,6138781
SUL;RS;-29,1720307;-52,2058918
SUL;RS;-28,6140513;-51,8773767
SUL;RS;-28,6693250;-50,4358872
SUL;RS;-31,3907267;-52,6774992
SUL;RS;-30,1565119;-52,1174592
SUL;RS;-30,2422288;-52,7474274
SUL;RS;-29,5888169;-51,0865437
SUL;RS;-31,6957181;-52,4239901
SUL;RS;-30,9438728;-54,1097508
SUL;RS;-29,7002478;-52,8594946
SUL;RS;-31,5555776;-53,4096287
SUL;RS;-29,3153580;-50,2135038
SUL;RS;-29,7781008;-50,1743609
SUL;RS;-28,3659853;-52,9773522
SUL;RS;-29,1630340;-51,8577433
SUL;RS;-27,9776355;-52,9048375
SUL;RS;-27,6757763;-53,8033315
SUL;RS;-27,7893339;-54,3863383
SUL;RS;-27,1640747;-53,4056677
SUL;RS;-27,2874780;-52,9441518
SUL;RS;-27,6410540;-52,2959273
SUL;RS;-27,9528550;-52,0156978
SUL;RS;-27,5689193;-51,9410940
SUL;RS;-29,7936600;-57,0137974
SUL;RS;-28,9132564;-55,6219985
SUL;RS;-28,5957574;-55,6522755
SUL;RS;-28,4930223;-55,3718821
SUL;RS;-30,8820615;-54,8822201
SUL;RS;-31,2652444;-54,1393153
SUL;RS;-30,6938168;-53,2466714
SUL;RS;-30,3396870;-54,0594236
SUL;RS;-29,1252183;-53,6490929
SUL;RS;-29,1019563;-54,9175902
SUL;RS;-29,0751762;-54,5091646
SUL;RS;-32,0986830;-52,9104723
SUL;RS;-31,3140645;-52,0227903
SUL;RS;-30,5908997;-51,5381558
SUL;RS;-30,6962071;-52,0595120
SUL;RS;-29,4612505;-51,9575768
SUL;RS;-29,3823177;-55,4299835
SUL;RS;-29,2620340;-56,5817523
SUL;RS;-29,1631147;-56,3816552
SUL;RS;-28,8907254;-53,0321438
SUL;RS;-28,7957039;-52,7944467
SUL;RS;-28,4192544;-54,8699827
SUL;RS;-27,8870824;-55,0402332
SUL;RS;-29,2244093;-51,3480439
SUL;RS;-29,6895052;-52,4023660
SUL;SC;-28,2381122;-48,6594405
SUL;SC;-28,2300649;-48,6543281
SUL;SC;-28,2366133;-48,6560785
SUL;SC;-27,0723973;-52,6266937
SUL;SC;-27,9205202;-50,1034586
SUL;SC;-26,5000536;-53,5060341
SUL;SC;-26,7249549;-51,6322518
SUL;SC;-26,2702300;-49,9190782
SUL;SC;-26,9132993;-50,4445738
SUL;SC;-26,1766491;-49,0076526
SUL;SC;-26,3139986;-49,9099339
SUL;SC;-27,2649748;-49,8849049
SUL;SC;-27,0604718;-49,4120238
SUL;SC;-27,6599442;-49,1256325
SUL;SC;-29,0791983;-49,6292029
SUL;SC;-27,8228878;-49,5700003
SUL;SC;-27,9561268;-50,4844354
SUL;SC;-27,6014893;-50,7295496
SUL;SC;-28,3617516;-49,5866506
SUL;SC;-27,1547147;-53,7330317
SUL;SC;-26,5668139;-52,3267969
SUL;SC;-27,3308108;-51,3552251
SUL;SC;-27,4399991;-50,1735964
SUL;SC;-27,5250670;-50,6470917
SUL;SC;-28,3135592;-49,6941700
SUL;SC;-28,1939291;-49,9957816
SUL;SC;-28,4131976;-50,0486626
SUL;SC;-28,8213621;-49,3993710
SUL;SC;-28,3981982;-50,0887382
SUL;SC;-27,4926420;-48,5038314
SUL;SC;-26,7819468;-48,6685682
SUL;SC;-27,8106582;-49,6160360
;;;
;;;
* Valores calculados a partir das altitudes disponíveis nas estações de conexão SAT-RN;;;
** Valores obtidos por interpolação do modelo hgeoHNOR2020;;;
